STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,ind_type,Individual type,indic_is,Information society indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SI,Slovenia,2022,,5.66,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SI,Slovenia,2023,,6.76,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SI,Slovenia,2024,,6.65,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SI,Slovenia,2025,,7.41,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SK,Slovakia,2020,,4.99,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SK,Slovakia,2021,,12.88,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SK,Slovakia,2022,,32.19,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SK,Slovakia,2023,,30.69,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SK,Slovakia,2024,,29.05,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,SK,Slovakia,2025,,35.75,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,TR,Türkiye,2021,,3.25,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,TR,Türkiye,2022,,4.50,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,TR,Türkiye,2023,,5.77,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,TR,Türkiye,2024,,7.44,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,TR,Türkiye,2025,,11.61,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,UK,United Kingdom,2020,,11.71,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,XK,Kosovo*,2020,,4.73,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,XK,Kosovo*,2024,,23.30,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSIMC,Online purchases (3 months): subscriptions to the internet or mobile phone connections,PC_IND,Percentage of individuals,XK,Kosovo*,2025,,20.63,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,AL,Albania,2021,,0.25,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,AL,Albania,2022,,1.07,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,AL,Albania,2023,,2.65,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,AT,Austria,2020,,7.00,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,AT,Austria,2021,,13.26,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,AT,Austria,2022,,12.85,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,AT,Austria,2023,,15.40,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BA,Bosnia and Herzegovina,2020,,1.01,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BA,Bosnia and Herzegovina,2021,,1.02,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BA,Bosnia and Herzegovina,2023,,1.48,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BE,Belgium,2020,,9.97,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BE,Belgium,2021,,10.94,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BE,Belgium,2022,,9.76,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BE,Belgium,2023,,10.09,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BG,Bulgaria,2020,,0.85,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BG,Bulgaria,2021,,0.70,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BG,Bulgaria,2022,,0.82,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,BG,Bulgaria,2023,,0.97,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CH,Switzerland,2021,,24.36,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CH,Switzerland,2023,,25.90,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CY,Cyprus,2020,,1.17,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CY,Cyprus,2021,,1.95,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CY,Cyprus,2022,,1.74,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CY,Cyprus,2023,,1.16,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CZ,Czechia,2020,,4.11,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CZ,Czechia,2021,,2.92,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CZ,Czechia,2022,,4.11,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,CZ,Czechia,2023,,3.73,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,DE,Germany,2020,,14.08,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,DE,Germany,2021,,8.19,,b,break in time series,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,DE,Germany,2022,,6.75,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,DE,Germany,2023,,7.86,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,DK,Denmark,2020,,21.77,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,DK,Denmark,2021,,20.09,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,DK,Denmark,2022,,17.79,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,DK,Denmark,2023,,20.93,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,,10.59,,e,estimated,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,,10.77,,b,break in time series,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,,9.35,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,,9.85,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EE,Estonia,2020,,11.59,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EE,Estonia,2021,,13.87,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EE,Estonia,2022,,13.04,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EE,Estonia,2023,,17.48,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EL,Greece,2020,,2.45,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EL,Greece,2021,,2.05,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EL,Greece,2022,,2.14,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EL,Greece,2023,,4.06,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,ES,Spain,2020,,18.61,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,ES,Spain,2021,,19.29,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,ES,Spain,2022,,15.83,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,ES,Spain,2023,,15.86,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EU27_2020,European Union - 27 countries (from 2020),2020,,9.04,,e,estimated,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EU27_2020,European Union - 27 countries (from 2020),2021,,9.44,,b,break in time series,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EU27_2020,European Union - 27 countries (from 2020),2022,,8.19,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,EU27_2020,European Union - 27 countries (from 2020),2023,,8.86,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,FI,Finland,2020,,10.46,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,FI,Finland,2021,,13.26,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,FI,Finland,2022,,13.62,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,FI,Finland,2023,,12.69,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,FR,France,2021,,14.73,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,FR,France,2022,,13.53,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,FR,France,2023,,13.73,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,HR,Croatia,2020,,3.52,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,HR,Croatia,2021,,4.18,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,HR,Croatia,2022,,3.75,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,HR,Croatia,2023,,3.17,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,HU,Hungary,2020,,5.86,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,HU,Hungary,2021,,3.23,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,HU,Hungary,2022,,3.96,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,HU,Hungary,2023,,5.69,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IE,Ireland,2020,,11.59,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IE,Ireland,2021,,18.62,,b,break in time series,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IE,Ireland,2022,,12.24,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IE,Ireland,2023,,13.46,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IS,Iceland,2020,,14.79,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IS,Iceland,2021,,17.50,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IT,Italy,2020,,2.06,,,,,
