Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","705","Slovenia","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","12.98","E","Estimated value",""
"FBS","Food Balances (2010-)","705","Slovenia","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","206.58","E","Estimated value",""
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","126.07","E","Estimated value",""
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","17.5","E","Estimated value",""
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","9.71","E","Estimated value",""
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","32.17","E","Estimated value",""
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","8.64","E","Estimated value",""
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","14.96","E","Estimated value",""
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.08","E","Estimated value",""
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","8.58","E","Estimated value",""
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","155.78","E","Estimated value",""
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","35.42","E","Estimated value",""
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","20.52","E","Estimated value",""
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","34.91","E","Estimated value",""
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","64.81","E","Estimated value",""
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","60.09","E","Estimated value",""
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.64","E","Estimated value",""
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","53.77","E","Estimated value",""
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","115.59","E","Estimated value",""
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","33.5","E","Estimated value",""
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","28.25","E","Estimated value",""
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","93.32","E","Estimated value",""
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","111.11","E","Estimated value",""
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","100.47","E","Estimated value",""
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","4.95","E","Estimated value",""
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","185.91","E","Estimated value",""
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","227.08","E","Estimated value",""
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","30.09","E","Estimated value",""
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","3.76","E","Estimated value",""
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","44.23","E","Estimated value",""
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","5.24","E","Estimated value",""
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","11.37","E","Estimated value",""
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","46.07","E","Estimated value",""
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","176.64","E","Estimated value",""
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","124.08","E","Estimated value",""
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","11.31","E","Estimated value",""
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","65.84","E","Estimated value",""
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","37.94","E","Estimated value",""
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","57.93","E","Estimated value",""
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.49","E","Estimated value",""
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","35.38","E","Estimated value",""
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","128.36","E","Estimated value",""
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","49.96","E","Estimated value",""
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","8.6","E","Estimated value",""
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","95.42","E","Estimated value",""
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","73.5","E","Estimated value",""
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","68.54","E","Estimated value",""
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","11.55","E","Estimated value",""
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","218.85","E","Estimated value",""
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","139.55","E","Estimated value",""
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","36.32","E","Estimated value",""
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","23.27","E","Estimated value",""
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","100.06","E","Estimated value",""
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","90.38","E","Estimated value",""
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","66.43","E","Estimated value",""
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","9.28","E","Estimated value",""
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","292.32","E","Estimated value",""
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","160.18","E","Estimated value",""
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","19.35","E","Estimated value",""
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","11.99","E","Estimated value",""
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","83.47","E","Estimated value",""
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","0.37","E","Estimated value",""
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","16.24","E","Estimated value",""
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","3.01","E","Estimated value",""
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","74.36","E","Estimated value",""
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","174.07","E","Estimated value",""
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","18.76","E","Estimated value",""
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","12.81","E","Estimated value",""
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","38.93","E","Estimated value",""
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","3.92","E","Estimated value",""
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","34.75","E","Estimated value",""
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.53","E","Estimated value",""
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","107.28","E","Estimated value",""
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","201.57","E","Estimated value",""
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","52.02","E","Estimated value",""
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","9.53","E","Estimated value",""
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","72.83","E","Estimated value",""
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","42.51","E","Estimated value",""
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","25.79","E","Estimated value",""
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.41","E","Estimated value",""
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","29.78","E","Estimated value",""
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","238.8","E","Estimated value",""
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","34.52","E","Estimated value",""
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","10.69","E","Estimated value",""
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","20.21","E","Estimated value",""
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","4.57","E","Estimated value",""
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","30.32","E","Estimated value",""
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.67","E","Estimated value",""
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","7.93","E","Estimated value",""
"FBS","Food Balances (2010-)","776","Tonga","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","114.9","E","Estimated value",""
"FBS","Food Balances (2010-)","776","Tonga","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","44.51","E","Estimated value",""
"FBS","Food Balances (2010-)","776","Tonga","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","8","E","Estimated value",""
"FBS","Food Balances (2010-)","776","Tonga","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","97.57","E","Estimated value",""
"FBS","Food Balances (2010-)","776","Tonga","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","17.92","E","Estimated value",""
"FBS","Food Balances (2010-)","776","Tonga","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","151.61","E","Estimated value",""
"FBS","Food Balances (2010-)","776","Tonga","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","5.08","E","Estimated value",""
"FBS","Food Balances (2010-)","776","Tonga","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","54.5","E","Estimated value",""
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","129.22","E","Estimated value",""
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","42.78","E","Estimated value",""
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","20.87","E","Estimated value",""
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","75.45","E","Estimated value",""
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","41.18","E","Estimated value",""
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","64.28","E","Estimated value",""
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.44","E","Estimated value",""
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","77.51","E","Estimated value",""
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","206.96","E","Estimated value",""
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","32.53","E","Estimated value",""
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","20.83","E","Estimated value",""
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","107.19","E","Estimated value",""
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","19.66","E","Estimated value",""
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","31.13","E","Estimated value",""
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.52","E","Estimated value",""
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","105.39","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","194.79","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","28.61","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","17.27","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","140.2","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","13.77","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","45.86","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.62","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","190.51","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","173.13","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","17.12","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","4.99","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","52.32","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","7.66","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","52.52","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.31","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","267","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","180.23","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","55.75","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","6.29","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","101.84","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","19.47","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","76.5","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.65","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","28.17","E","Estimated value",""
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","113.88","E","Estimated value",""
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","14.89","E","Estimated value",""
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","8.06","E","Estimated value",""
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","215.89","E","Estimated value",""
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","70.25","E","Estimated value",""
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","11.27","E","Estimated value",""
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.38","E","Estimated value",""
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","62.29","E","Estimated value",""
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","137.9","E","Estimated value",""
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","65.53","E","Estimated value",""
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","10.31","E","Estimated value",""
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","48.78","E","Estimated value",""
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","40.18","E","Estimated value",""
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","46.41","E","Estimated value",""
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.57","E","Estimated value",""
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","142.53","E","Estimated value",""
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","158.14","E","Estimated value",""
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","28.42","E","Estimated value",""
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","27.19","E","Estimated value",""
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","62.11","E","Estimated value",""
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","70.06","E","Estimated value",""
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.58","E","Estimated value",""
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","113.88","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","150.68","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","43.97","E","Estimated value",""
